"Date","Candidates","NewsDesk","Category","Headline","SentScore(headline)","SentScore(abstract)","SentScore(lead)","SentScore(Avg)","Count"
"2019-06-01","Warren","national","politics","Fact-Checking Elizabeth Warren on the Campaign Trail",0.0,0.49,0.48,0.32,1317
"2019-06-02","Sanders","oped","opinion","Bernie Sanders: I Know Where I Came From. Does President Trump?",0.0,-0.42,0.13,-0.1,904
"2019-06-02","Warren","society","other","Corinne Warren, John Sawyer Jr.",0.0,0.0,0.53,0.18,200
"2019-06-02","Sanders","politics","politics","Bernie Sanders After Dark: Inside His First ‘Grass-Roots Fund-Raiser’",0.0,0.0,0.6,0.2,718
"2019-06-03","Warren","business","business","Elizabeth Warren Sticks Her Message in Big Tech’s Face",0.0,0.27,-0.53,-0.08,997
"2019-06-03","Buttigieg","politics","politics","Pete Buttigieg Finds a Friendly Crowd at MSNBC Town Hall",0.49,0.0,0.1,0.2,1109
"2019-06-03","Biden","politics","politics","Biden’s First Run for President Was a Calamity. Some Missteps Still Resonate.",0.0,0.53,-0.18,0.12,2937
"2019-06-05","Warren","politics","politics","Elizabeth Warren, on MSNBC, Calls Hyde Amendment an Assault on the ‘Most Vulnerable’ Women",-0.59,0.1,0.9,0.14,1025
"2019-06-04","Warren","politics","politics","Elizabeth Warren Proposes ‘Aggressive Intervention’ to Create Jobs",0.27,0.0,0.57,0.28,1147
"2019-06-04","Biden","bookreview","other","New & Noteworthy Audiobooks, From Jill Biden to Pete Rose",0.0,0.0,0.76,0.25,373
"2019-06-05","Biden","climate","other","What Biden’s Climate Plan Shows About the Democratic Field",0.0,0.15,0.46,0.2,792
"2019-06-05","Biden","politics","politics","Biden Still Backs Hyde Amendment, Which Bans Federal Funds for Abortions",-0.05,-0.56,-0.92,-0.51,1318
"2019-06-05","Warren","oped","opinion","I Want to Live in Elizabeth Warren’s America",0.08,-0.25,0.96,0.26,995
"2019-06-06","Biden","politics","politics","Democratic Candidates Go After Joe Biden, but Not by Name",0.0,0.08,0.18,0.09,1451
"2019-06-07","Biden","politics","politics","On Politics: Biden Reverses Hyde Stance",0.0,-0.05,0.44,0.13,479
"2019-06-06","Biden","politics","politics","Joe Biden’s Old-Fashioned Campaign",0.0,0.4,0.46,0.29,1306
"2019-06-07","Biden","politics","politics","Joe Biden Denounces Hyde Amendment, Reversing His Position",-0.44,0.32,-0.05,-0.06,743
"2019-06-07","Biden","politics","politics","What Is the Hyde Amendment? A Look at Its Impact as Biden Reverses His Stance",0.0,0.0,0.0,0.0,1376
"2019-06-06","Buttigieg","oped","opinion","Why Pete Buttigieg Is Wrong About the Supreme Court",0.13,0.38,0.55,0.35,1208
"2019-06-07","Bloomberg","climate","other","Michael Bloomberg Promises $500 Million to Help End Coal",0.65,0.78,0.78,0.74,949
"2019-06-08","Biden","politics","politics","Behind Biden’s Reversal on Hyde Amendment: Lobbying, Backlash and an Ally’s Call",-0.08,0.51,0.4,0.28,1706
"2019-06-11","Buttigieg","politics","politics","Buttigieg Outlines Foreign Policy Views, Urging End to ‘Endless War’",0.0,-0.08,0.38,0.1,677
"2019-06-11","Biden","nytnow","other","Trump-Biden, Botswana, World Cup: Your Tuesday Evening Briefing",0.0,0.0,0.0,0.0,1031
"2019-06-11","Biden","politics","politics","Trump and Biden Get Personal in Iowa Skirmish",0.0,-0.68,0.3,-0.13,1672
"2019-06-10","Warren","politics","politics","Elizabeth Warren Has Lots of Plans. Together, They Would Remake the Economy.",0.0,0.55,0.2,0.25,2080
"2019-06-10","Biden","washington","politics","Trump Needs a Target to Stay Interested in His Campaign. For Now, It’s Biden.",0.4,0.34,0.75,0.5,1323
"2019-06-11","Warren","nytnow","other","Elizabeth Warren, Golden State Warriors, Women’s World Cup: Your Tuesday Briefing",0.0,0.0,0.0,0.0,1400
"2019-06-12","Sanders","politics","politics","Bernie Sanders Calls His Brand of Socialism a Pathway to Beating Trump",-0.46,0.0,0.13,-0.11,1363
"2019-06-12","Biden","letters","other","Trump and Biden Exchange Jabs",0.0,-0.49,0.0,-0.16,210
"2019-06-12","Biden","culture","other","Stephen Colbert Finds It Ironic That Trump Called Biden a Dummy",-0.13,-0.32,0.95,0.17,616
"2019-06-12","Biden","politics","politics","On Politics: Biden vs. Trump",0.0,-0.75,0.44,-0.1,462
"2019-06-13","Sanders","washington","politics","Sarah Huckabee Sanders Leaving White House at the End of the Month",0.0,0.0,0.0,0.0,1499
"2019-06-13","Biden","politics","politics","Joe Biden Said He Did Not View Abortion ‘As a Choice and a Right’ in 2006",0.0,0.4,-0.28,0.04,493
"2019-06-14","Sanders","business","business","Sarah Huckabee Sanders, Steadfast Trump Fan, Never Wavered",0.51,0.42,0.32,0.42,769
"2019-06-13","Warren","oped","opinion","Liberal Wonks, or at Least Elizabeth Warren, Have a Plan for That",0.0,0.27,0.74,0.34,872
"2019-06-13","Biden","politics","politics","Joe Biden’s Lead in Iowa Polls Might Be More Fragile Than It Looks",0.0,0.53,0.84,0.46,1404
"2019-06-17","Biden","politics","politics","Why Joe Biden Thinks He Can Ignore His Many Democratic Rivals",-0.36,0.51,0.46,0.2,1442
"2019-06-15","Sanders","politics","politics","Democratic Debates, Sanders on Socialism, New Polls: This Week in the 2020 Race",0.0,0.0,0.0,0.0,800
"2019-06-17","Biden","business","business","DealBook Briefing: Why Wall Street Likes Mayor Pete (and Harris and Biden)",0.42,0.4,0.44,0.42,2135
"2019-06-17","Sanders","oped","opinion","Why Bernie Sanders Isn’t Afraid of ‘Socialism’",0.0,0.0,0.24,0.08,1288
"2019-06-17","Warren","magazine","other","Elizabeth Warren Is Completely Serious",-0.15,0.0,0.62,0.16,8179
"2019-06-18","Buttigieg","oped","opinion","Pete and Chasten Buttigieg Are a Traditional Wonder",0.0,0.0,0.78,0.26,987
"2019-06-18","Biden","politics","politics","Joe Biden Says His Campaign Has Raised Nearly $20 Million",0.0,0.0,0.0,0.0,344
"2019-06-18","Biden","politics","politics","Joe Biden Visits Stonewall, Saying the Fight for L.G.B.T. Rights Must Continue",-0.38,0.87,0.0,0.16,488
"2019-06-19","Buttigieg","politics","politics","Buttigieg Tells Police Recruits of the Burden of Racial Injustice",-0.77,-0.7,-0.85,-0.77,877
"2019-06-19","Biden","politics","politics","Biden, Recalling ‘Civility’ in Senate, Invokes Two Segregationist Senators",0.0,0.44,-0.23,0.07,1170
"2019-06-18","Sanders","oped","opinion","Sarah Huckabee Sanders Wants You to Know She Was Not Impressed",-0.37,0.32,0.0,-0.02,1437
"2019-06-18","Buttigieg","politics","politics","Pete Buttigieg Leaves Campaign Trail After Police Killing of Black Man in South Bend",-0.66,-0.23,-0.67,-0.52,460
"2019-06-18","Buttigieg","politics","politics","Pete Buttigieg’s Complicated History With the Police and African-Americans",0.0,-0.67,0.3,-0.12,812
"2019-06-20","Biden","politics","politics","Joe Biden Called Cory Booker. But Apologize? It’s Not the Biden Way.",0.15,-0.2,0.13,0.03,1481
"2019-06-21","Buttigieg","politics","politics","Buttigieg Leaves Campaign Trail After Fatal Shooting. Reality Rears Its Head.",-0.54,-0.25,0.18,-0.2,962
"2019-06-20","Biden","newsdesk","other","Iran, Biden, World Cup: Your Thursday Evening Briefing",0.0,0.0,0.0,0.0,1096
"2019-06-20","Biden","politics","politics","After Segregationists Remarks, Biden’s Support From Black Voters May Face Stress Test",-0.03,0.46,-0.6,-0.06,1398
"2019-06-21","Sanders","investigative","other","Jane Sanders and the Messy Demise of a Vermont College",-0.36,0.7,0.0,0.11,2321
"2019-06-20","Biden","politics","politics","Joe Biden and Democratic Rivals Exchange Attacks Over His Remarks on Segregationists",-0.44,0.44,-0.72,-0.24,1709
"2019-06-21","Biden","politics","politics","Biden Opposed Busing Despite Other Civil Rights Advocacy",0.0,0.0,0.0,0.0,1375
"2019-06-23","Buttigieg","politics","politics","At Town Hall, Pete Buttigieg Confronts Tensions Around South Bend Police Shooting",-0.56,-0.7,0.65,-0.2,1775
"2019-06-22","Biden","oped","opinion","How to Beat Joe Biden",0.0,-0.18,0.86,0.23,920
"2019-06-22","Biden","oped","opinion","Histrionics, Hysteria and Joe Biden",-0.44,-0.05,0.15,-0.11,852
"2019-06-22","Biden","politics","politics","Biden, in Interview with Sharpton, Tries to Defuse Criticism of Remarks on Segregationists",-0.44,-0.48,-0.53,-0.48,891
"2019-06-24","Sanders","washington","politics","Bernie Sanders Unveils Education Plan to Eliminate Student Loan Debt",-0.36,-0.54,0.57,-0.11,998
"2019-06-25","Buttigieg","upshot","opinion","Biggest Change in Race in 6 Months: A Name (Buttigieg) Is Now Known",0.0,0.0,0.13,0.04,648
"2019-06-24","Warren","national","politics","How Elizabeth Warren Learned to Fight",-0.38,0.0,0.48,0.03,2984
"2019-06-24","Warren","oped","opinion","Elizabeth Warren and Donald Trump Are Wrong About the Same Thing",-0.48,0.77,-0.76,-0.16,1124
"2019-06-25","Warren","politics","politics","Elizabeth Warren’s Latest Plan: Expanding Voting Access",0.0,0.0,0.76,0.25,757
"2019-06-25","Biden","investigative","other","‘Lock the S.O.B.s Up’: Joe Biden and the Era of Mass Incarceration",0.0,-0.36,-0.65,-0.34,4116
"2019-06-25","Sanders","washington","politics","Trump Names Stephanie Grisham, Aide to First Lady, as Sarah Sanders’s Successor",0.23,0.0,0.54,0.26,1235
"2019-06-25","Sanders","styles","other","Toasting Sarah Huckabee Sanders. By the Press. Really.",0.0,0.32,0.6,0.31,728
"2019-06-26","Warren","oped","opinion","Why I Was Wrong About Elizabeth Warren",-0.48,0.59,-0.38,-0.09,887
"2019-06-27","Warren","politics","politics","Elizabeth Warren on Breaking Up Big Tech",0.0,0.15,0.51,0.22,243
"2019-06-26","Biden","magazine","other","Biden’s Gaffes, and Why We Hate Politicians Talking About Us Behind Our Backs",-0.6,0.36,0.4,0.05,1163
"2019-06-27","Buttigieg","politics","politics","Gabbard and Buttigieg on Their Military Service",0.0,-0.34,0.0,-0.11,246
"2019-06-28","Biden","politics","politics","Joe Biden on Crime and Mass Incarceration",-0.54,-0.53,-0.61,-0.56,388
"2019-06-28","Biden","politics","politics","Transcript: Kamala Harris and Joe Biden Clash on Race and Busing",0.0,-0.36,-0.36,-0.24,836
"2019-06-28","Buttigieg","politics","politics","Pete Buttigieg and the South Bend Police",0.0,0.0,-0.9,-0.3,275
"2019-06-28","Biden","politics","politics","Kamala Harris Has Been Gearing Up for a Biden Showdown",0.0,0.59,0.85,0.48,1292
"2019-06-29","Biden","investigative","other","Trump Consultant Is Trolling Democrats With Biden Site That Isn’t Biden’s",0.0,-0.81,0.82,0.0,2327
"2019-06-27","Warren","oped","opinion","Elizabeth Warren Aced the First Democratic Debate",0.0,0.8,0.4,0.4,1225
"2019-06-28","Biden","culture","other","Colbert Says Joe Biden Got His Teeth Knocked Out at the Debate",0.0,-0.15,0.95,0.27,412
"2019-06-29","Biden","summary","other","Quotation of the Day: Biden, After a Bruising Debate, Defends Record on Civil Rights",0.0,0.0,0.36,0.12,59
"2019-06-28","Biden","politics","politics","Biden Comes Under Attack From All Sides in Democratic Debate",-0.48,-0.59,0.1,-0.32,2028
"2019-06-28","Biden","politics","politics","Kamala Harris Makes the Case That Joe Biden Should Pass That Torch to Her",0.0,0.0,-0.22,-0.07,1424
"2019-06-28","Biden","politics","politics","What We Know About Joe Biden’s Record on School Busing",0.0,0.0,-0.4,-0.13,1375
"2019-06-28","Buttigieg","oped","opinion","And Now, the Dream of a Harris-Buttigieg Ticket",0.25,0.0,0.0,0.08,1318
"2019-07-02","Biden","oped","opinion","Is Joe Biden 2020’s Jeb Bush?",0.0,-0.06,0.23,0.06,1748
"2019-07-02","Buttigieg","politics","politics","Pete Buttigieg Promises Range of Reforms to Address Systemic Racism",-0.36,-0.4,-0.51,-0.42,879
"2019-07-02","Warren","science","other","Elizabeth Warren Calls on Former F.D.A. Chief to Quit Pfizer Board",0.0,0.0,-0.05,-0.02,756
"2019-07-02","Buttigieg","politics","politics","On Politics: Pete Buttigieg’s Big 2nd Quarter",0.0,0.0,0.44,0.15,455
"2019-07-03","Buttigieg","politics","politics","Pete Buttigieg Proposes National Service Programs for Climate Change and Mental Health",0.0,0.48,0.36,0.28,548
"2019-07-03","Biden","podcasts","other","Joe Biden’s Record on Race",0.0,0.3,0.0,0.1,277
"2019-07-01","Biden","oped","opinion","The Vulnerability of Biden (and Bernie)",-0.23,0.54,0.0,0.11,718
"2019-07-03","Biden","politics","politics","Joe Biden Has Raised $21.5 Million, His 2020 Campaign Says",0.0,0.0,0.0,0.0,863
"2019-07-03","Biden","oped","opinion","Is Biden Doomed?",-0.64,0.0,0.0,-0.21,842
"2019-07-04","Biden","politics","politics","Joe Biden and Kamala Harris Bring Their Debate-Stage Fight to Iowa",-0.38,0.0,-0.53,-0.3,1536
"2019-07-07","Warren","politics","politics","Warren and Harris Rise in Democratic Primary, Challenging Male Front-Runners",0.15,0.38,0.44,0.33,1736
"2019-07-06","Buttigieg","politics","politics","Momentum for Harris, Big Haul for Buttigieg: This Week in the 2020 Race",0.0,0.0,0.0,0.0,1126
"2019-07-07","Biden","oped","opinion","The Bro-iness of Joe Biden",0.0,0.32,-0.35,-0.01,889
"2019-07-06","Biden","politics","politics","Biden, Under Fire on Race, Apologizes for Remarks on Segregationists",0.03,0.32,0.36,0.23,1162
"2019-07-06","Warren","politics","politics","Kamala Harris and Elizabeth Warren Introduce Racial Equity Plans",0.0,0.71,0.0,0.24,1047
"2019-07-06","Sanders","investigative","other","Outsider or Insider? How Bernie Sanders Learned to Walk the Line",0.0,-0.21,0.6,0.13,1777
"2019-07-09","Biden","oped","opinion","Joe Biden, Closet Republican",0.0,0.44,0.0,0.15,893
"2019-07-09","Biden","politics","politics","Joe Biden’s Tax Returns Show More Than $15 Million in Income After 2016",0.0,0.0,0.52,0.17,1228
"2019-07-11","Biden","politics","politics","Biden, in Foreign Policy Speech, Castigates Trump and Urges Global Diplomacy",0.0,0.0,0.0,0.0,1130
"2019-07-11","Warren","politics","politics","Elizabeth Warren’s Immigration Plan Takes Aim at Trump-Era Abuses",-0.56,0.0,-0.3,-0.28,1003
"2019-07-13","Sanders","oped","opinion","Saving Bernie Sanders",0.0,0.0,0.51,0.17,895
"2019-07-12","Sanders","politics","politics","Why Sanders Wanted His Meeting With a Rabbi Kept Secret",0.0,-0.15,-0.77,-0.31,1806
"2019-07-14","Biden","politics","politics","Joe Biden Decides He Doesn’t Need to Stay Above the Fray After All",0.0,-0.44,-0.4,-0.28,1522
"2019-07-15","Biden","politics","politics","Joe Biden, Echoing Obama, Pledges to Shore Up the Affordable Care Act",0.49,0.62,0.08,0.4,1154
"2019-07-15","Biden","express","other","A Brief History of Joe Biden and School Busing",0.0,0.2,-0.08,0.04,813
"2019-07-14","Buttigieg","politics","politics","Pete Buttigieg’s Life in the Closet",0.0,0.0,0.61,0.2,2691
"2019-07-15","Biden","politics","politics","How Joe Biden Became the Democrats’ Anti-Busing Crusader",0.0,-0.23,-0.13,-0.12,3718
"2019-07-17","Sanders","politics","politics","Sanders Calls for Rivals to Reject Money From Health Care Industry",0.13,0.57,0.51,0.4,942
"2019-07-16","Buttigieg","politics","politics","Pete Buttigieg and Kamala Harris Have Made Waves. Some Progressives Remain Skeptical.",-0.32,0.68,0.49,0.29,1566
"2019-07-18","Buttigieg","magazine","other","Pete Buttigieg Is Still Figuring This Out",0.0,0.0,0.3,0.1,3606
"2019-07-19","Biden","politics","politics","On Politics: Biden-Harris Rematch to Headline Second Debates",0.0,0.0,0.44,0.15,530
"2019-07-23","Biden","politics","politics","Biden, Scrutinized for Crime Bill, Unveils Plan to Reduce Mass Incarceration",-0.54,-0.48,0.27,-0.25,1309
"2019-07-22","Biden","national","politics","Putting Joe Biden’s L.A. Visit in Context",0.0,0.0,0.44,0.15,1295
"2019-07-23","Biden","politics","politics","Sherrod Brown Doesn’t Think Joe Biden Will Be the Nominee",0.0,0.19,0.0,0.06,1454
"2019-07-25","Warren","culture","other","Warren Kanders Quits Whitney Board After Tear Gas Protests",-0.23,-0.44,-0.2,-0.29,1264
"2019-07-26","Warren","summary","other","Quotation of the Day: Warren Kanders Quits Whitney Board After Tear Gas Protests",-0.23,0.0,0.0,-0.08,56
"2019-07-26","Warren","politics","politics","Elizabeth Warren’s Campaign Receives 1 Million Donations, Hitting Milestone",0.0,0.0,0.2,0.07,530
"2019-07-28","Sanders","politics","politics","Bernie Sanders Heads to Canada for Affordable Insulin",0.0,-0.4,-0.57,-0.32,1131
"2019-07-29","Biden","politics","politics","Why Joe Biden’s Age Worries Some Democratic Allies and Voters",-0.42,-0.05,0.48,0.0,1750
"2019-07-27","Biden","politics","politics","Impeachment Calls and a Booker-Biden Fight: This Week in the 2020 Race",-0.38,0.0,0.0,-0.13,1291
"2019-07-31","Sanders","politics","politics","Bernie Sanders ‘Wrote the Damn Bill.’ Everyone Else Is Just Fighting About It.",-0.64,0.38,0.27,0.01,1130
"2019-07-31","Biden","oped","opinion","Joe Biden Won Last Night’s Democratic Debate",0.57,-0.38,0.96,0.38,869
"2019-07-31","Warren","politics","politics","Elizabeth Warren on Free College and Canceling Student Debt",0.2,-0.42,-0.62,-0.28,284
"2019-07-31","Warren","politics","politics","Elizabeth Warren on a Wealth Tax",0.49,0.72,0.5,0.57,266
"2019-07-31","Warren","politics","politics","Warren’s Slam on Delaney Was Called the Line of the Night. Here’s What She Said.",-0.38,-0.62,-0.62,-0.54,556
"2019-07-31","Biden","politics","politics","Moderates Faltered at Tuesday’s Debate. Will Joe Biden Do Better Tonight?",0.44,0.0,-0.4,0.01,1216
"2019-07-31","Buttigieg","politics","politics","Pete Buttigieg on Gun Violence: ‘I Was Part of the First Generation That Saw Routine School Shootings’",-0.76,-0.8,-0.8,-0.78,337
"2019-07-31","Biden","politics","politics","When Kamala Harris and Joe Biden Clashed on Busing and Segregation",0.0,-0.46,-0.56,-0.34,562
"2019-08-01","Biden","politics","politics","Julián Castro Says Joe Biden Hasn’t ‘Learned the Lessons of the Past’",0.0,0.69,0.49,0.39,576
"2019-08-01","Biden","politics","politics","Biden Under Fire From All Sides as Rivals Attack His Record",-0.67,0.34,-0.54,-0.29,1864
"2019-08-01","Biden","politics","politics","Joe Biden Did Fine, and That Might Have Been Enough",0.2,0.0,-0.53,-0.11,1719
"2019-08-01","Biden","politics","politics","At Debate, Democrats Challenge Biden Over Obama’s Deportation Record",0.08,0.0,-0.25,-0.06,564
"2019-07-31","Sanders","politics","politics","Watch Bernie Sanders and John Delaney Battle Over Medicare for All",-0.38,0.51,0.71,0.28,636
"2019-08-01","Biden","politics","politics","‘Go to Joe 30330’: Biden Sends Supporters on a Digital Wild Goose Chase",0.44,0.0,0.0,0.15,243
"2019-08-01","Biden","politics","politics","Gillibrand Criticized Biden Over a Child Care Vote. Here’s the Full Story.",0.18,0.89,0.81,0.63,742
"2019-08-01","Biden","politics","politics","Cory Booker Says Joe Biden Created ‘All the Problems That He Is Talking About’",-0.18,0.15,-0.36,-0.13,967
"2019-08-01","Biden","letters","other","Debate Round 2: How Did Biden Do?",0.0,0.0,0.0,0.0,817
"2019-08-02","Buttigieg","letters","other","Why I Like Booker, Buttigieg, Inslee ...",0.36,0.0,0.0,0.12,515
"2019-08-01","Biden","oped","opinion","Joe Biden Is Learning That Liberals Eat Their Own",0.0,0.13,0.82,0.32,1084
"2019-08-02","Biden","nytnow","other","China, Joe Biden, Kennedy Family: Your Friday Briefing",0.0,0.0,0.0,0.0,1373
"2019-08-01","Biden","oped","opinion","Debate Disappointment: I Wanted So Much More From Joe Biden",-0.51,0.0,0.0,-0.17,1207
"2019-08-07","Biden","politics","politics","Biden and Booker Say Trump Is Fostering Hatred, Not Fighting It",-0.47,-0.76,-0.84,-0.69,1822
"2019-08-08","Warren","politics","politics","Elizabeth Warren Calls Trump a White Supremacist",0.13,-0.76,0.72,0.03,692
"2019-08-09","Biden","politics","politics","Can Anyone Catch Joe Biden?",0.0,0.76,0.8,0.52,1693
"2019-08-09","Biden","politics","politics","Joe Biden Says ‘Poor Kids’ Are Just as Bright as ‘White Kids’",0.44,0.0,0.76,0.4,613
"2019-08-11","Biden","oped","opinion","Joe Biden: Banning Assault Weapons Works",-0.77,-0.56,-0.03,-0.45,919
"2019-08-12","Biden","politics","politics","Joe Biden Knows He Says the Wrong Thing",-0.48,-0.15,0.84,0.07,1506
"2019-08-15","Warren","politics","politics","Many Democrats Love Elizabeth Warren. They Also Worry About Her.",0.32,-0.64,0.51,0.06,1929
"2019-08-16","Warren","politics","politics","Elizabeth Warren Offers a Policy Agenda for Native Americans",0.0,0.4,0.65,0.35,640
"2019-08-16","Biden","investigative","other","Obama and Biden’s Relationship Looks Rosy. It Wasn’t Always That Simple.",0.0,0.03,0.0,0.01,3271
"2019-08-16","Sanders","insider","other","For ‘Diagnosis’ Show, Dr. Lisa Sanders Lets Times Readers Around the World Join in the Detective Work",0.3,0.67,0.0,0.32,953
"2019-08-18","Warren","business","business","Warren Buffett Is Buying Bank Stocks. Why Aren’t Others?",0.0,-0.3,0.0,-0.1,770
"2019-08-19","Warren","politics","politics","Elizabeth Warren Apologizes at Native American Forum: ‘I Have Listened and I Have Learned’",0.36,0.57,0.05,0.33,1387
"2019-08-21","Warren","business","business","Elizabeth Warren Wants Wells Fargo to Explain Fees on Closed Accounts",0.25,0.0,0.25,0.17,410
"2019-08-21","Sanders","politics","politics","Bernie Sanders Sets a Goal: Double Union Membership in 4 Years",0.0,0.0,0.8,0.27,1187
"2019-08-20","Biden","politics","politics","Jill Biden, Stressing Trump Matchup, Makes a Blunt Case for Her Husband",-0.36,0.4,-0.12,-0.02,609
"2019-08-22","Warren","letters","other","Can Elizabeth Warren Win?",0.59,-0.75,0.0,-0.05,836
"2019-08-23","Biden","politics","politics","Joe Biden, Recalling ’68, Asks Audience to Imagine Obama’s Assassination",-0.6,-0.05,0.3,-0.12,780
"2019-08-25","Warren","politics","politics","The Education of Elizabeth Warren",0.0,-0.2,0.72,0.17,2811
"2019-08-26","Sanders","politics","politics","Candidates Are Jockeying for Union Endorsements. Bernie Sanders Just Got One.",0.0,0.88,0.76,0.55,487
"2019-08-26","Warren","politics","politics","The Growing Crowds at Elizabeth Warren’s Events",0.18,0.0,0.46,0.21,999
"2019-08-26","Warren","politics","politics","What Elizabeth Warren Is Quietly Telling Democratic Insiders",0.0,0.78,0.49,0.42,1550
"2019-08-28","Biden","politics","politics","Polling Picture Comes Into Focus: Biden Leads a 3-Way Race at the Top",0.2,0.0,0.27,0.16,742
"2019-08-29","Biden","politics","politics","The Women in Line to Hug Joe Biden",0.48,0.36,0.9,0.58,1286
"2019-08-30","Biden","politics","politics","Joe Biden Dismisses Report That He Told False War Story",-0.6,0.0,-0.6,-0.4,835
"2019-08-30","Buttigieg","politics","politics","Pete Buttigieg Was Rising. Then Came South Bend’s Policing Crisis.",-0.62,0.0,-0.34,-0.32,2663
"2019-09-03","Warren","politics","politics","Elizabeth Warren Unveils Climate Change Plan, Embracing Jay Inslee’s Goals",0.0,0.34,0.32,0.22,1081
"2019-09-02","Biden","politics","politics","Does Joe Biden Want to Be Doing This?",0.08,0.82,-0.71,0.06,1878
"2019-09-02","Warren","oped","opinion","When Elizabeth Warren Agreed With Betsy DeVos",0.27,0.0,0.58,0.29,873
"2019-09-04","Biden","politics","politics","Joe Biden Pokes Fun at His Own ‘Gaffes’ With Stephen Colbert",0.51,0.36,0.49,0.46,731
"2019-09-05","Sanders","politics","politics","Inaction Is the Unrealistic Option, Bernie Sanders Says",-0.25,0.15,0.0,-0.03,424
"2019-09-05","Biden","politics","politics","Joe Biden Caught Off Guard at Town Hall by Question on Fund-Raiser’s Fossil Fuel Ties",0.0,-0.25,-0.2,-0.15,676
"2019-09-05","Warren","politics","politics","Elizabeth Warren Says Talk of Light Bulbs and Straws Is a Distraction",-0.38,0.15,-0.27,-0.17,314
"2019-09-05","Biden","politics","politics","Joe Biden on Defensive at Climate Town Hall",0.03,0.15,0.65,0.28,540
"2019-09-05","Buttigieg","politics","politics","Pete Buttigieg Calls Climate Change ‘a Kind of Sin’",0.0,0.15,0.38,0.18,492
"2019-09-05","Sanders","books","other","Sarah Huckabee Sanders, Praised by Trump as ‘a Warrior,’ Is Writing a Book",0.49,0.0,0.0,0.16,391
"2019-09-07","Biden","politics","politics","Biden Wants to Work With ‘the Other Side.’ This Supreme Court Battle Explains Why.",0.39,0.53,-0.55,0.12,2759
